index,City,State,population,minimum_age_x,minimum_age_y,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Employed,Unemployment,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Mean,Median,Stdev
23552,Steamboat Springs,CO,745712,0.0,80.0,6.8,90.2,0.4,0.2,1.0,0.0,10.2,9.0,33.0,23.1,24.2,12.1,7.6,14060,4.0,69.9,10.2,2.5,4.9,4.3,8.2,17.3,83.3,9.2,7.4,0.1,64963.0,5211.0,36472.0,2261.0,75965.5,56336.0,68235.0
23594,Sterling,IL,935088,0.0,80.0,11.6,85.0,1.6,0.2,0.5,0.0,12.0,18.0,26.9,18.5,23.7,9.5,21.4,26336,8.1,83.6,9.5,0.3,1.7,2.3,2.7,19.2,81.4,13.4,4.9,0.3,47401.0,1519.0,25490.0,574.0,61500.0,165025.5,44493.5
23605,Sterling,VA,3473140,0.0,80.0,13.2,59.3,7.2,0.2,16.1,0.1,4.0,4.0,56.4,12.9,20.8,4.6,5.3,186474,4.0,78.3,8.8,3.5,1.7,1.0,6.8,33.0,78.5,16.9,4.5,0.1,123453.0,1436.0,47495.0,606.0,134729.16666666666,189364.5,63412.333333333336
23620,Stevenson,AL,211772,0.0,80.0,2.7,89.4,3.1,1.1,0.4,0.1,18.0,25.9,25.3,14.1,21.1,13.0,26.6,20883,10.1,88.1,7.4,0.1,1.3,0.7,2.4,25.4,75.1,17.1,7.7,0.0,37745.0,1399.0,20066.0,779.0,31235.0,21391.0,27591.0
23652,Stilwell,KS,340384,0.0,80.0,7.3,81.0,4.4,0.3,4.4,0.0,6.2,7.5,49.8,12.5,25.2,5.2,7.3,302532,4.5,85.5,7.1,0.4,0.8,0.8,5.4,21.0,83.8,10.9,5.2,0.1,76113.0,939.0,40331.0,650.0,106294.0,99030.0,69348.0
23653,Stilwell,OK,591624,0.0,80.0,6.1,41.8,0.3,38.5,0.6,0.1,26.9,38.0,24.9,18.7,18.4,14.9,23.1,8336,7.9,83.8,10.6,0.1,2.4,0.6,2.4,23.0,70.5,21.9,7.3,0.4,33404.0,1912.0,16247.0,715.0,44305.0,37032.666666666664,32776.0
23700,Stone Harbor,NJ,38060,0.0,80.0,7.0,85.9,4.6,0.1,1.1,0.0,10.4,15.9,35.1,22.1,24.4,11.0,7.4,42881,10.0,78.3,7.1,1.9,5.4,3.2,4.2,22.4,72.9,20.8,6.0,0.3,57637.0,1972.0,33028.0,840.0,103736.0,79443.0,81992.0
23710,Stoneville,NC,374044,0.0,80.0,5.9,73.0,18.2,0.4,0.5,0.1,18.7,25.7,25.0,18.7,24.2,11.2,20.9,38380,10.5,84.1,11.2,0.2,1.0,0.6,2.9,26.5,80.6,13.3,5.9,0.2,38126.0,1466.0,20726.0,467.0,61516.0,51275.5,44623.5
23723,Stony Point,NC,227040,0.0,80.0,4.4,87.5,5.6,0.1,1.0,0.1,17.2,26.3,25.5,13.2,21.5,10.8,28.9,16182,9.0,86.9,9.7,0.0,0.2,0.9,2.3,25.0,83.0,12.1,4.8,0.1,39365.0,2873.0,20043.0,960.0,39345.0,34881.0,26423.0
23724,Stony Point,NY,578820,0.0,80.0,16.8,63.8,11.5,0.1,6.2,0.0,14.6,25.1,44.0,18.5,23.5,7.0,7.0,146049,7.9,70.7,11.0,8.6,3.5,1.4,4.7,30.6,78.2,15.9,5.7,0.1,84855.0,1667.0,34647.0,542.0,130934.0,300000.0,76516.0
23773,Stratford,TX,101728,0.0,80.0,41.7,55.8,0.2,0.7,0.0,0.0,12.4,20.2,29.9,10.0,20.3,18.6,21.2,1497,3.7,72.2,13.2,0.4,8.7,2.2,3.2,16.3,75.1,13.2,11.3,0.4,51987.0,4386.0,22436.0,2024.0,61336.0,48079.0,46972.0
23793,Strawn,TX,42020,0.0,80.0,19.4,76.1,2.4,0.6,0.4,0.0,19.8,27.0,25.2,16.3,22.2,16.2,20.1,11291,8.3,84.2,7.6,0.3,1.8,2.5,3.6,24.5,76.7,14.1,9.0,0.2,39516.0,1932.0,23013.0,1312.0,48361.0,30079.0,54158.0
23817,Stuart,FL,2817496,0.0,80.0,12.9,79.4,5.4,0.1,1.1,0.0,12.1,19.6,36.7,21.0,25.7,9.7,6.9,61157,9.7,76.3,11.4,0.3,1.8,2.3,7.9,25.4,81.7,11.4,6.7,0.2,51593.0,1685.0,34742.0,1104.0,86624.0,145909.75,64097.25
23841,Suamico,WI,179080,0.0,80.0,7.9,82.3,2.1,2.1,3.0,0.0,11.7,15.7,33.4,16.9,24.6,8.0,17.1,130354,6.1,84.0,7.4,0.8,2.5,1.8,3.6,18.9,84.6,11.0,4.3,0.1,53527.0,982.0,27876.0,538.0,101193.0,88679.0,66509.0
23852,Sudlersville,MD,81796,0.0,80.0,3.4,86.8,7.4,0.0,0.8,0.0,7.5,11.0,40.6,15.5,25.7,9.2,9.1,25305,5.3,79.4,10.0,1.6,1.6,0.9,6.4,34.7,72.6,19.8,7.6,0.1,85963.0,3994.0,38733.0,1351.0,81002.0,69128.0,58877.0
23855,Suffolk,VA,3666696,0.0,80.0,3.6,50.2,41.4,0.1,1.4,0.0,11.5,17.8,38.1,17.3,21.9,9.4,13.2,39589,8.0,86.0,8.2,0.4,1.3,1.2,2.9,27.7,71.7,24.1,4.1,0.1,65499.0,1792.0,29620.0,854.0,57406.1,70462.8,38118.0
23876,Sullivan,IL,337920,0.0,80.0,1.2,97.2,0.3,0.1,0.2,0.0,13.3,22.3,28.1,16.2,22.5,8.6,24.5,6963,4.9,78.3,10.1,0.1,3.3,3.5,4.8,21.3,81.7,10.1,8.0,0.1,49681.0,4409.0,25053.0,1454.0,75736.0,174892.5,57622.5
23887,Sulphur,LA,1690832,0.0,80.0,2.9,68.7,24.7,0.3,1.3,0.0,17.1,24.7,30.3,20.6,22.3,12.9,13.9,86840,8.3,85.3,9.4,0.4,1.4,1.7,1.8,20.8,80.1,14.7,5.0,0.2,45312.0,1319.0,25005.0,586.0,61212.6,43936.8,49252.8
23894,Sulphur Springs,TX,1048828,0.0,80.0,16.0,74.4,6.8,0.3,0.7,0.0,19.9,31.3,28.7,18.1,23.4,11.3,18.5,15235,7.1,82.0,9.9,0.1,2.6,0.8,4.5,22.3,76.7,13.2,9.8,0.3,44396.0,2791.0,22453.0,1164.0,58224.5,42119.5,54052.0
23927,Summit,MS,414964,0.0,80.0,0.75,62.2,36.5,0.0,0.35,0.0,49.0,75.2,51.8,35.3,42.3,33.6,36.900000000000006,17744,20.2,82.65,11.95,0.65,1.2,1.05,2.55,33.85,76.65,14.5,8.2,0.6,33588.5,2960.0,18239.5,1176.5,49074.0,43174.0,41781.0
23972,Sunbury,PA,716892,0.0,80.0,2.9,93.3,2.5,0.2,0.3,0.0,13.8,21.3,27.8,20.5,22.2,10.4,19.1,41033,7.2,83.8,8.8,0.3,2.6,1.3,3.3,23.4,81.9,12.7,5.1,0.3,42406.0,1185.0,23291.0,527.0,61870.5,107709.5,44167.75
23974,Sundance,WY,96316,0.0,80.0,3.3,92.2,0.2,0.7,0.5,0.0,14.1,27.6,32.1,12.6,14.1,22.7,18.6,3343,5.2,67.5,11.5,10.8,3.4,1.2,5.5,29.1,70.2,20.2,8.3,1.3,57738.0,5291.0,30245.0,2787.0,75169.0,50980.0,66485.0
23988,Sunnyside,WA,953876,0.0,80.0,20.0,72.6,1.4,0.6,2.6,0.1,14.2,21.9,37.7,16.4,22.0,12.2,11.8,82427,6.9,80.6,11.1,1.1,2.1,1.2,3.8,21.7,78.6,16.9,4.3,0.1,60251.0,1370.0,28758.0,528.0,47018.0,101551.0,33503.0
24009,Suquamish,WA,130768,0.0,80.0,7.1,77.7,2.6,1.0,4.7,0.7,10.6,13.2,37.9,19.1,22.4,10.2,10.4,107745,8.0,68.8,8.3,9.1,4.7,2.3,6.9,29.9,65.3,27.6,7.0,0.1,62941.0,1072.0,32063.0,501.0,85450.0,79544.0,53393.0
24061,Swansea,SC,359480,0.0,80.0,3.2,53.3,42.3,0.2,0.0,0.0,19.6,27.3,28.3,15.6,22.0,12.9,21.3,6455,8.6,84.9,7.3,0.4,1.5,2.6,3.3,28.3,73.2,20.5,6.3,0.0,43531.0,3232.0,24900.0,2514.0,52891.333333333336,43777.0,41783.666666666664
24111,Sylacauga,AL,1128248,0.0,80.0,2.1,65.2,30.7,0.1,0.0,0.0,19.3,27.5,18.0,19.8,21.9,12.7,27.6,3852,17.0,85.4,10.1,0.5,0.9,1.0,2.1,28.6,76.6,17.5,5.9,0.0,31212.0,2971.0,17519.0,961.0,48547.25,102813.25,39635.75
24113,Sylva,NC,693000,0.0,80.0,3.6,93.4,0.9,0.3,0.5,0.0,17.2,28.9,32.3,20.1,21.6,12.8,13.3,24728,7.3,84.0,9.4,0.4,1.2,1.2,3.8,23.0,75.6,16.2,7.8,0.4,42257.0,2471.0,25562.0,1191.0,54031.5,43090.5,42384.0
24123,Symsonia,KY,79068,0.0,80.0,1.3,97.0,0.4,0.1,0.3,0.0,10.8,14.5,30.2,17.2,21.5,10.8,20.2,13051,7.7,85.0,8.3,0.4,0.9,1.4,3.9,22.5,78.1,15.0,6.6,0.2,45212.0,2855.0,23707.0,1158.0,53138.666666666664,41954.333333333336,43864.333333333336
24126,Syracuse,KS,104632,0.0,80.0,33.7,64.7,0.0,0.2,0.0,0.0,14.3,26.9,29.4,15.1,18.4,27.0,10.1,1322,2.3,72.8,12.0,0.0,6.8,0.0,8.3,12.5,64.8,16.6,17.9,0.7,45114.0,7686.0,22250.0,2029.0,55744.0,44024.0,44620.0
24131,Syracuse,UT,1074788,0.0,80.0,9.0,84.9,1.1,0.3,1.9,0.6,7.7,9.0,40.9,14.0,26.4,7.2,11.4,147875,4.2,79.4,9.4,2.8,1.6,1.7,5.2,22.5,76.5,19.2,4.1,0.1,71112.0,1014.0,26411.0,468.0,89059.0,80842.0,48014.0
24142,Tacoma,WA,13989052,0.0,80.0,10.0,68.8,6.5,1.0,6.0,1.3,12.7,17.3,33.3,18.3,24.7,10.6,13.1,365152,9.2,78.7,9.7,3.4,2.3,1.5,4.3,29.8,75.9,18.7,5.3,0.1,59953.0,619.0,28824.0,236.0,66359.9375,78267.0,46290.34375
24172,Tallahassee,FL,9788460,0.0,80.0,6.1,57.7,30.7,0.3,3.2,0.0,22.3,20.6,44.3,17.9,27.1,5.5,5.2,140338,10.6,81.2,9.1,1.9,2.4,1.7,3.7,20.6,64.4,31.2,4.3,0.1,46745.0,1057.0,26522.0,502.0,64958.333333333336,107240.20833333333,48044.583333333336
24214,Tappahannock,VA,287496,0.0,80.0,0.5,55.3,41.0,0.8,0.0,0.0,13.9,19.7,22.5,23.9,26.4,11.4,15.7,5211,8.5,79.1,8.5,0.2,4.2,4.3,3.7,32.6,77.6,17.7,4.4,0.3,42760.0,5157.0,23448.0,2609.0,48324.0,32598.0,42432.0
24245,Taylor,AR,96228,0.0,80.0,1.2,59.7,38.2,0.0,0.2,0.0,24.4,32.4,27.8,16.1,19.9,18.0,18.2,2527,12.5,78.9,11.3,1.0,2.5,1.5,4.8,23.6,65.3,20.8,11.5,2.5,31194.0,2050.0,20904.0,2465.0,49313.0,34737.0,44027.0
24263,Taylorsville,KY,622072,0.0,80.0,8.8,80.6,7.1,0.0,0.9,0.0,13.0,17.1,34.4,17.6,23.4,10.3,14.2,21103,5.7,80.1,12.7,0.1,2.8,0.5,3.8,24.4,79.5,13.8,6.5,0.2,60324.0,2729.0,27631.0,1066.0,83950.5,72657.5,48514.0
24265,Taylorsville,NC,1123540,0.0,80.0,4.9,88.1,4.9,0.4,0.6,0.1,19.6,27.3,23.9,17.5,23.8,11.2,23.6,33837,12.2,85.9,8.4,0.1,0.7,1.3,3.6,23.6,80.3,13.6,5.9,0.1,35763.0,1123.0,19601.0,784.0,54685.0,46080.0,39712.0
24290,Tekonsha,MI,94996,0.0,80.0,4.7,79.1,10.7,0.7,1.9,0.0,17.5,25.4,27.7,19.9,22.9,7.8,21.6,56687,10.0,80.8,10.7,0.8,3.2,1.1,3.3,20.5,83.7,11.9,4.3,0.1,42520.0,1056.0,23150.0,502.0,50633.0,40680.0,43201.0
24340,Terra Bella,CA,254892,0.0,80.0,62.4,30.7,1.3,0.7,3.2,0.1,28.1,37.9,23.9,18.6,20.4,22.9,14.3,170780,12.0,76.5,15.6,0.7,1.9,2.2,3.1,22.7,76.8,16.5,6.5,0.3,42031.0,920.0,17876.0,353.0,38206.0,29463.0,31173.0
24343,Terre Haute,IN,4103528,0.0,80.0,2.5,86.1,6.1,0.2,1.9,0.0,20.5,27.6,31.2,20.5,22.6,8.4,17.3,47334,8.9,83.9,8.6,1.0,3.3,1.4,1.9,20.1,83.8,12.6,3.6,0.1,40313.0,1182.0,21626.0,785.0,55554.230769230766,85596.23076923077,38185.230769230766
24381,The Dalles,OR,842952,0.0,80.0,16.5,76.1,0.4,3.6,1.0,0.5,16.1,20.7,28.0,22.7,22.2,16.4,10.7,10907,9.0,74.0,10.9,1.5,4.5,1.6,7.5,16.0,74.8,16.8,8.3,0.1,43422.0,2729.0,22828.0,1049.0,50899.0,42815.0,30125.0
24475,Three Rivers,TX,183128,0.0,80.0,36.9,57.0,3.2,0.3,1.2,0.0,15.3,23.7,27.1,17.1,21.7,14.2,19.9,4140,4.3,78.1,12.3,0.0,1.4,1.7,6.5,33.6,73.5,14.2,12.1,0.2,50400.0,5652.0,21231.0,2559.0,69259.0,59171.0,49238.0
24476,Three Springs,PA,99748,0.0,80.0,1.8,91.2,5.1,0.0,0.5,0.0,13.7,19.9,28.7,19.5,20.8,13.2,17.8,18580,8.1,78.1,11.1,0.3,6.0,1.0,3.4,28.9,77.8,15.1,7.0,0.2,44396.0,1166.0,21714.0,861.0,52846.0,43755.0,39462.0
24505,Tilden,TX,22044,0.0,80.0,48.1,50.4,0.0,1.5,0.0,0.0,11.8,11.3,25.9,22.2,30.9,10.8,10.2,324,14.1,75.8,6.4,6.4,4.4,2.7,4.4,11.8,60.5,25.6,12.7,1.2,46250.0,15303.0,27608.0,8792.0,64871.0,47274.0,61311.0
24526,Timmonsville,SC,495352,0.0,80.0,1.9,55.3,40.6,0.3,0.6,0.0,23.9,33.9,28.8,17.0,25.6,8.9,19.6,25949,15.9,85.0,9.3,0.0,1.8,1.0,3.0,23.8,79.8,14.5,5.5,0.3,35409.0,1934.0,19810.0,731.0,32916.0,25732.0,32038.0
24588,Toledo,IL,110572,0.0,80.0,1.0,97.1,0.2,0.2,0.8,0.1,15.8,21.9,28.9,16.0,20.5,12.8,21.9,4932,7.4,81.4,8.7,0.1,2.5,0.5,6.7,24.3,79.7,11.2,8.4,0.8,46061.0,3690.0,22596.0,937.0,54751.5,44327.0,40945.0
24589,Toledo,OH,13689148,0.0,80.0,6.5,70.1,18.5,0.2,1.6,0.0,21.1,30.1,32.6,19.9,23.5,7.0,17.0,193466,11.1,84.4,8.3,1.6,2.2,1.0,2.6,20.5,82.9,12.2,4.7,0.2,41777.0,636.0,24816.0,408.0,44954.78048780488,54879.26829268293,34243.26829268293
24634,Topeka,KS,7032608,0.0,80.0,11.5,74.8,7.4,0.7,1.1,0.0,15.2,21.0,36.0,19.5,24.8,8.1,11.6,84199,6.8,83.1,10.4,0.7,1.6,1.3,2.9,17.7,75.3,20.0,4.6,0.1,50378.0,1143.0,26691.0,561.0,65897.76470588235,104877.35294117648,45861.294117647056
24644,Topton,NC,40216,0.0,80.0,6.6,89.7,1.1,0.5,0.7,0.0,19.1,29.9,29.6,24.5,24.2,11.8,9.9,13351,7.3,81.1,11.0,0.5,1.7,2.0,3.7,21.6,74.4,14.2,10.6,0.8,39133.0,1826.0,24060.0,1088.0,55609.0,44435.0,50081.0
24738,Trenton,MO,344960,0.0,80.0,0.9,95.2,0.6,1.2,0.3,0.1,20.3,27.3,29.9,18.4,22.1,12.5,17.2,4272,4.5,78.4,11.9,0.7,3.7,1.7,3.5,17.8,74.7,16.4,8.2,0.6,37656.0,2389.0,19365.0,939.0,56438.0,55623.0,40112.0
24742,Trenton,NJ,11651904,0.0,80.0,16.2,52.3,19.6,0.1,10.1,0.0,11.5,16.4,43.9,17.9,23.3,5.7,9.2,177609,9.4,72.2,9.6,8.1,3.1,2.0,5.1,27.6,78.1,17.4,4.4,0.1,72804.0,1555.0,37680.0,611.0,56129.75,67340.75,42653.833333333336
24760,Tribune,KS,52800,0.0,80.0,22.7,73.6,0.9,0.6,0.3,0.0,8.1,13.8,36.3,14.4,27.2,10.8,11.3,592,2.1,75.6,9.6,0.0,3.8,2.4,8.6,13.0,64.2,19.1,16.6,0.2,47750.0,5443.0,25994.0,2858.0,63472.0,49424.0,48235.0
24789,Trout,LA,93632,0.0,80.0,3.9,83.2,11.2,0.7,0.0,0.1,21.0,27.3,30.7,19.0,19.8,19.9,10.6,5354,6.3,87.6,5.2,0.7,0.7,2.4,3.4,37.8,73.3,20.4,6.1,0.3,37310.0,5329.0,20818.0,1674.0,50122.0,38926.0,41464.0
24791,Trout Creek,MT,67804,0.0,80.0,2.5,90.0,0.1,4.4,0.3,0.0,22.4,39.1,27.0,21.1,20.0,20.5,11.5,4091,9.3,74.9,7.6,0.5,3.6,1.2,12.2,21.2,61.7,16.3,21.4,0.6,32257.0,2168.0,20169.0,1130.0,55079.0,35397.0,43700.0
24812,Troy,NY,3051180,0.0,80.0,5.5,74.2,11.8,0.1,5.7,0.1,13.5,17.1,43.2,17.6,26.2,5.6,7.4,155200,6.4,77.9,7.4,5.7,4.5,1.5,2.9,20.4,70.9,25.0,4.0,0.1,59887.0,1280.0,32779.0,621.0,62836.8,50592.4,45480.3
24823,Truckee,CA,808236,0.0,80.0,11.2,80.1,0.95,0.65,3.95,0.1,21.6,27.6,81.0,38.900000000000006,49.8,16.5,13.8,204089,18.1,77.05,8.45,1.25,1.85,2.0,9.45,26.05,71.6,15.5,12.600000000000001,0.35,65234.5,1879.5,34232.0,834.5,64632.333333333336,173036.66666666666,37246.666666666664
24825,Trujillo Alto,PR,2827440,0.0,80.0,99.6,0.4,0.0,0.0,0.0,0.0,29.8,40.8,37.4,16.9,30.0,8.4,7.3,28059,7.9,81.6,9.3,1.7,1.4,2.9,3.2,34.5,68.9,21.0,10.1,0.0,30140.0,1368.0,15409.0,793.0,37596.0,29233.333333333332,31083.0
24860,Tullahoma,TN,1053932,0.0,80.0,2.8,89.2,3.1,0.5,0.8,0.0,17.1,21.4,29.9,16.4,20.9,11.5,21.2,17027,9.5,82.0,11.2,0.0,2.6,1.1,3.0,22.6,75.4,17.0,7.4,0.2,42773.0,2204.0,22889.0,1205.0,70218.66666666667,219868.33333333334,49709.666666666664
24872,Tunkhannock,PA,514404,0.0,80.0,1.8,95.8,0.7,0.0,0.4,0.0,11.0,18.1,25.8,16.5,24.1,13.7,19.9,13003,7.6,82.2,9.0,0.6,2.0,0.8,5.5,26.2,85.1,8.3,6.4,0.1,51004.0,2194.0,26087.0,796.0,65728.0,52135.0,46176.0
24940,Twin Lake,MI,461516,0.0,80.0,5.2,76.9,13.6,0.6,0.5,0.0,19.2,27.9,28.3,20.4,22.6,7.3,21.4,69673,11.9,85.2,9.2,0.5,1.1,1.1,3.0,21.4,84.2,11.0,4.7,0.1,42829.0,917.0,21291.0,428.0,51696.0,47730.0,36602.0
24977,Tyrone,GA,361108,0.0,80.0,7.0,65.6,20.6,0.3,4.0,0.1,8.5,12.1,43.3,13.2,25.0,6.8,11.7,49795,7.6,81.7,7.8,1.1,0.7,1.7,7.1,30.8,79.2,15.8,4.9,0.1,79066.0,2497.0,36362.0,884.0,56107.0,28044.0,64192.0
25001,Ulysses,KS,342980,0.0,80.0,30.0,66.2,0.9,0.1,0.3,0.0,10.7,12.3,34.3,13.0,15.1,21.0,16.7,1930,1.8,75.9,13.9,0.1,5.4,0.0,4.7,16.1,65.3,24.2,10.0,0.5,50506.0,5602.0,23884.0,2256.0,56133.0,300000.0,30344.0
25036,Union,SC,825220,0.0,80.0,1.2,65.6,31.3,0.1,0.0,0.0,20.3,30.4,24.3,15.4,21.4,11.2,27.7,11086,12.3,84.8,12.5,0.2,0.8,1.1,0.7,26.5,77.0,17.8,4.9,0.3,34033.0,2943.0,19087.0,820.0,36560.25,27537.25,30524.75
25061,Union Point,GA,142604,0.0,80.0,6.2,55.9,36.3,0.0,0.7,0.0,24.9,44.7,24.1,25.1,24.0,10.4,16.3,5952,6.8,81.2,8.0,0.2,1.3,3.1,6.3,26.1,80.9,13.4,5.6,0.1,42408.0,2167.0,28209.0,2047.0,30565.0,21202.0,26181.0
25079,Unionville,MI,92752,0.0,80.0,3.2,93.8,1.1,0.3,0.3,0.0,15.7,25.7,26.1,20.8,21.2,11.9,20.1,23074,9.3,81.6,11.8,0.0,2.1,0.9,3.6,29.9,81.1,12.0,6.6,0.2,43768.0,1014.0,21904.0,440.0,50955.0,41544.5,38620.5
25104,Upland,IN,225324,0.0,80.0,4.0,85.8,6.6,0.2,0.7,0.0,18.7,28.6,28.4,18.9,26.5,7.0,19.1,29151,8.8,80.8,7.6,0.4,4.0,1.1,6.1,18.5,82.6,12.9,4.4,0.1,40294.0,1275.0,20440.0,574.0,71678.0,56344.0,51777.0
25127,Urbana,IL,2159564,0.0,80.0,5.5,69.2,12.4,0.1,10.0,0.0,22.8,22.9,44.8,18.7,21.4,5.4,9.7,101720,6.5,68.5,8.5,6.6,8.5,3.1,4.8,17.8,65.8,29.1,5.0,0.1,46495.0,1077.0,26078.0,620.0,47744.75,99017.5,33322.0
25152,Utuado,PR,1348380,0.0,80.0,99.6,0.3,0.1,0.0,0.0,0.0,52.3,64.2,26.5,27.0,24.8,13.7,7.9,6819,28.8,82.2,8.3,0.0,7.8,0.7,1.0,32.4,58.0,34.0,7.3,0.7,15725.0,905.0,7717.0,331.0,24855.5,19434.0,20982.0
25170,Valdosta,GA,4103264,0.0,80.0,5.45,56.3,35.2,0.1,1.1,0.05,54.1,75.69999999999999,54.0,37.099999999999994,53.0,24.8,31.099999999999998,51298,30.0,82.4,9.55,0.3,1.15,1.8499999999999999,4.75,21.5,73.5,19.7,6.6,0.25,34748.5,2307.5,19458.5,988.5,48521.0,39919.88888888889,38286.0
25188,Vallejo,CA,5151476,0.0,80.0,33.3,54.2,2.0,0.2,7.6,0.2,10.3,13.3,34.8,22.0,20.8,11.6,10.8,68587,7.5,76.0,11.5,1.3,4.3,1.4,5.5,23.6,76.8,12.5,10.5,0.1,71379.0,2063.0,36475.0,1110.0,72252.92857142857,123516.5,48341.28571428572
25210,Valley Springs,AR,8492,0.0,80.0,2.2,94.5,0.4,0.7,0.5,0.0,17.7,25.1,30.7,18.9,25.4,10.9,14.1,15368,8.4,85.2,9.2,0.0,1.2,1.9,2.5,20.3,78.0,12.6,8.9,0.5,39251.0,1797.0,21946.0,1014.0,45904.0,40745.5,29331.5
25211,Valley Springs,CA,584980,0.0,80.0,11.1,82.5,0.6,0.9,0.9,0.3,12.6,13.3,36.1,18.9,20.7,12.4,11.8,16248,12.1,79.1,10.4,0.3,1.9,0.8,7.5,33.6,65.2,20.3,13.9,0.6,53233.0,3774.0,29553.0,1398.0,93225.0,89426.0,59167.0
25213,Valley Stream,NY,2614832,0.0,80.0,15.8,62.9,10.9,0.1,8.5,0.0,6.2,8.2,43.6,16.3,26.2,6.8,7.1,666184,6.4,69.2,7.1,16.3,2.7,1.1,3.6,34.9,78.0,16.4,5.5,0.1,99465.0,1000.0,43206.0,355.0,118193.57142857143,168355.57142857142,66812.57142857143
25228,Van,TX,181456,0.0,80.0,18.4,61.0,17.7,0.3,1.5,0.1,17.4,24.8,34.3,17.8,23.5,11.4,13.1,95841,7.2,83.7,9.4,0.3,1.4,2.2,3.1,22.9,80.9,12.7,6.3,0.1,46929.0,1127.0,24964.0,549.0,65657.5,58227.5,55688.5
25235,Van Buren,OH,59224,0.0,80.0,4.9,90.2,1.3,0.1,1.7,0.0,13.9,20.3,32.5,17.1,19.6,8.3,22.6,37580,6.9,83.4,9.2,0.3,2.5,1.1,3.5,17.2,86.2,9.0,4.7,0.1,50895.0,1503.0,27129.0,769.0,74321.0,68934.0,44552.0
25264,Vanderbilt,MI,90552,0.0,80.0,1.5,95.0,0.4,0.8,0.6,0.0,13.8,20.7,29.0,18.3,27.7,10.7,14.4,10733,8.2,83.3,10.7,0.4,2.1,0.7,2.8,19.9,82.2,12.2,5.3,0.3,48917.0,2933.0,25743.0,1241.0,53801.0,40651.0,45160.0
25284,Varnville,SC,222728,0.0,80.0,3.9,41.3,53.8,0.2,0.1,0.0,20.8,31.2,23.2,20.9,24.5,12.6,18.7,7787,11.0,80.6,12.6,1.8,1.7,1.9,1.3,32.2,71.5,20.5,7.6,0.4,31410.0,1875.0,20046.0,2208.0,52688.0,33765.0,50355.0
25300,Vega Alta,PR,1628968,0.0,80.0,98.53333333333335,1.2666666666666666,0.06666666666666667,0.0,0.09999999999999999,0.0,135.0,158.8,88.4,61.7,81.5,29.3,39.099999999999994,48160,55.599999999999994,85.26666666666667,9.266666666666666,0.9,2.433333333333333,1.5,0.6333333333333334,37.03333333333333,73.7,20.7,5.433333333333333,0.16666666666666666,21153.333333333332,1467.6666666666667,10085.333333333334,522.0,27621.5,18641.5,24302.5
25346,Vernal,UT,1124816,0.0,80.0,8.0,82.2,0.5,7.0,0.4,0.2,9.3,9.4,28.1,11.7,25.3,18.6,16.3,15359,5.1,80.6,11.2,0.8,1.8,2.1,3.5,19.3,78.6,16.3,4.7,0.4,66815.0,3343.0,24720.0,1698.0,85205.5,77607.0,51005.0
25357,Vernon,NJ,300652,0.0,80.0,7.1,87.7,1.9,0.0,1.8,0.0,5.7,6.9,38.8,16.1,26.3,9.7,9.2,75669,8.2,84.2,6.6,1.7,1.1,1.0,5.4,38.1,78.8,14.3,6.7,0.1,86565.0,2401.0,38810.0,838.0,95392.33333333333,225850.66666666666,55819.333333333336
25368,Vero Beach,FL,4436784,0.0,80.0,11.8,76.5,8.9,0.2,1.2,0.0,14.4,23.1,32.3,22.2,26.6,10.7,8.3,53211,12.2,80.9,10.2,0.3,1.1,1.9,5.7,22.4,80.8,12.9,6.1,0.2,45798.0,1567.0,31882.0,1351.0,77203.2,81125.8,61032.4
25384,Versailles,KY,972488,0.0,80.0,6.6,86.3,4.7,0.0,0.2,0.0,13.1,21.5,38.0,15.0,22.4,12.7,11.9,12748,4.8,81.6,9.9,0.2,2.6,0.9,4.7,22.8,77.6,15.0,7.3,0.1,58750.0,3915.0,30490.0,1941.0,51825.0,43125.5,41858.5
25397,Vevay,IN,226776,0.0,80.0,0.7,96.6,1.0,0.2,0.2,0.0,19.6,32.5,17.4,24.9,20.1,14.0,23.7,4314,9.6,82.5,10.0,0.4,0.9,1.0,5.3,35.9,79.0,14.8,6.2,0.0,44061.0,2816.0,19516.0,1110.0,65331.0,59603.0,53056.0
25399,Vian,OK,220660,0.0,80.0,3.7,64.4,1.9,15.6,0.7,0.1,25.1,37.7,28.0,21.6,20.7,12.1,17.6,15545,9.8,84.1,10.6,0.4,0.9,1.3,2.8,24.6,72.9,20.2,6.6,0.3,35736.0,1672.0,18451.0,621.0,31046.0,24303.0,23324.0
25406,Vicksburg,MI,447876,0.0,80.0,4.5,78.7,10.6,0.2,2.3,0.0,18.3,20.7,38.4,19.5,23.2,6.4,12.4,122809,9.1,82.7,7.7,1.4,2.8,1.6,3.8,20.3,82.7,11.5,5.7,0.1,47476.0,980.0,26416.0,470.0,69767.0,59489.0,50395.0
