index,City,State,population,minimum_age_x,minimum_age_y
11995,Iona,MN,13772,0.0,80.0
11996,Ione,CA,494648,0.0,80.0
11997,Ione,OR,27896,0.0,80.0
11998,Ione,WA,56408,0.0,80.0
11999,Ionia,IA,52140,0.0,80.0
12000,Ionia,MI,880264,0.0,80.0
12001,Ionia,MO,8536,0.0,80.0
12002,Ionia,NY,10208,0.0,80.0
12003,Iota,LA,177936,0.0,80.0
12004,Iowa,LA,380336,0.0,80.0
12005,Iowa City,IA,3364460,0.0,80.0
12006,Iowa Falls,IA,288156,0.0,80.0
12007,Iowa Park,TX,568920,0.0,80.0
12008,Ipava,IL,38896,0.0,80.0
12009,Ipswich,MA,563200,0.0,80.0
12010,Ipswich,SD,98032,0.0,80.0
12011,Ira,IA,1276,0.0,80.0
12012,Ira,TX,10780,0.0,80.0
12013,Iraan,TX,59268,0.0,80.0
12014,Irasburg,VT,47300,0.0,80.0
12015,Iredell,TX,33264,0.0,80.0
12016,Ireland,WV,20152,0.0,80.0
12017,Irene,SD,34892,0.0,80.0
12018,Irene,TX,4400,0.0,80.0
12019,Ireton,IA,54824,0.0,80.0
12020,Irma,WI,51480,0.0,80.0
12021,Irmo,SC,1430176,0.0,80.0
12022,Iron,MN,67188,0.0,80.0
12023,Iron Belt,WI,7832,0.0,80.0
12024,Iron City,TN,122760,0.0,80.0
12025,Iron Gate,VA,16236,0.0,80.0
12026,Iron Mountain,MI,485848,0.0,80.0
12027,Iron Ridge,WI,104588,0.0,80.0
12028,Iron River,MI,255728,0.0,80.0
12029,Iron River,WI,95304,0.0,80.0
12030,Iron Station,NC,319440,0.0,80.0
12031,Irondale,MO,70972,0.0,80.0
12032,Irondale,OH,40436,0.0,80.0
12033,Irons,MI,87736,0.0,80.0
12034,Ironside,OR,2420,0.0,80.0
12035,Ironton,MN,64284,0.0,80.0
12036,Ironton,MO,188276,0.0,80.0
12037,Ironton,OH,932976,0.0,80.0
12038,Ironwood,MI,335588,0.0,80.0
12039,Iroquois,IL,6644,0.0,80.0
12040,Iroquois,SD,35860,0.0,80.0
12041,Irrigon,OR,165572,0.0,80.0
12042,Irvine,CA,8633856,0.0,80.0
12043,Irvine,KY,566456,0.0,80.0
12044,Irvine,PA,22880,0.0,80.0
12045,Irving,IL,41360,0.0,80.0
12046,Irving,NY,131912,0.0,80.0
12047,Irving,TX,9519796,0.0,80.0
12048,Irvington,AL,546084,0.0,80.0
12049,Irvington,IL,27236,0.0,80.0
12050,Irvington,KY,162492,0.0,80.0
12051,Irvington,NJ,2353252,0.0,80.0
12052,Irvington,NY,316228,0.0,80.0
12053,Irvington,VA,24992,0.0,80.0
12054,Irvona,PA,56320,0.0,80.0
12055,Irwin,IA,21604,0.0,80.0
12056,Irwin,ID,18084,0.0,80.0
12057,Irwin,OH,28996,0.0,80.0
12058,Irwin,PA,1945372,0.0,80.0
12059,Irwinton,GA,80256,0.0,80.0
12060,Isaban,WV,10736,0.0,80.0
12061,Isabel,KS,9856,0.0,80.0
12062,Isabel,SD,17380,0.0,80.0
12063,Isabela,PR,1873520,0.0,80.0
12064,Isabella,MN,5896,0.0,80.0
12065,Isabella,MO,20240,0.0,80.0
12066,Isabella,OK,12408,0.0,80.0
12067,Isabella,PA,7568,0.0,80.0
12068,Isanti,MN,550000,0.0,80.0
12069,Iselin,NJ,797764,0.0,80.0
12070,Ishpeming,MI,523688,0.0,80.0
12071,Islamorada,FL,131428,0.0,80.0
12072,Island,KY,62040,0.0,80.0
12073,Island Falls,ME,57024,0.0,80.0
12074,Island Heights,NJ,63800,0.0,80.0
12075,Island Lake,IL,373340,0.0,80.0
12076,Island Park,ID,45804,0.0,80.0
12077,Island Park,NY,361240,0.0,80.0
12078,Island Pond,VT,53636,0.0,80.0
12079,Islandia,NY,141240,0.0,80.0
12080,Islandton,SC,48576,0.0,80.0
12081,Isle,MN,117128,0.0,80.0
12082,Isle Au Haut,ME,3168,0.0,80.0
12083,Isle La Motte,VT,20548,0.0,80.0
12084,Isle Of Palms,SC,182292,0.0,80.0
12085,Islesboro,ME,24420,0.0,80.0
12086,Islesford,ME,3960,0.0,80.0
12087,Isleta,NM,38544,0.0,80.0
12088,Isleton,CA,86064,0.0,80.0
12089,Islip,NY,647768,0.0,80.0
12090,Islip Terrace,NY,414920,0.0,80.0
12091,Ismay,MT,8228,0.0,80.0
12092,Isola,MS,66572,0.0,80.0
12093,Isom,KY,46772,0.0,80.0
12094,Isonville,KY,32032,0.0,80.0
12095,Issaquah,WA,2174128,0.0,80.0
12096,Issue,MD,37224,0.0,80.0
12097,Italy,TX,143704,0.0,80.0
12098,Itasca,IL,446820,0.0,80.0
12099,Itasca,TX,133012,0.0,80.0
12100,Ithaca,MI,259908,0.0,80.0
12101,Ithaca,NE,16940,0.0,80.0
12102,Ithaca,NY,2877864,0.0,80.0
12103,Itmann,WV,12760,0.0,80.0
12104,Itta Bena,MS,230472,0.0,80.0
12105,Iuka,AL,405416,0.0,80.0
12106,Iuka,IL,95128,0.0,80.0
12107,Iuka,KS,13156,0.0,80.0
12108,Iva,SC,335720,0.0,80.0
12109,Ivanhoe,CA,199320,0.0,80.0
12110,Ivanhoe,MN,40700,0.0,80.0
12111,Ivanhoe,NC,60016,0.0,80.0
12112,Ivanhoe,TX,46992,0.0,80.0
12113,Ivanhoe,VA,54736,0.0,80.0
12114,Ivel,KY,31504,0.0,80.0
12115,Ivesdale,IL,18964,0.0,80.0
12116,Ivins,UT,298540,0.0,80.0
12117,Ivor,VA,96976,0.0,80.0
12118,Ivoryton,CT,119548,0.0,80.0
12119,Ivydale,WV,39996,0.0,80.0
12120,Ixonia,WI,118756,0.0,80.0
12121,Jachin,AL,1496,0.0,80.0
12122,Jack,AL,62964,0.0,80.0
12123,Jackhorn,KY,23848,0.0,80.0
12124,Jackman,ME,53812,0.0,80.0
12125,Jackpot,NV,53856,0.0,80.0
12126,Jacks Creek,TN,11792,0.0,80.0
12127,Jacksboro,TN,405724,0.0,80.0
12128,Jacksboro,TX,271348,0.0,80.0
12129,Jackson,AL,429000,0.0,80.0
12130,Jackson,CA,299640,0.0,80.0
12131,Jackson,GA,1005708,0.0,80.0
12132,Jackson,KY,476344,0.0,80.0
12133,Jackson,LA,289124,0.0,80.0
12134,Jackson,MI,4476692,0.0,80.0
12135,Jackson,MN,188276,0.0,80.0
12136,Jackson,MO,1037916,0.0,80.0
12137,Jackson,MS,10125104,0.0,80.0
12138,Jackson,MT,5368,0.0,80.0
12139,Jackson,NC,101860,0.0,80.0
12140,Jackson,NE,30052,0.0,80.0
12141,Jackson,NH,34188,0.0,80.0
12142,Jackson,NJ,2348280,0.0,80.0
12143,Jackson,OH,691592,0.0,80.0
12144,Jackson,PA,4708,0.0,80.0
12145,Jackson,SC,180224,0.0,80.0
12146,Jackson,TN,3735952,0.0,80.0
12147,Jackson,WI,400884,0.0,80.0
12148,Jackson,WY,690800,0.0,80.0
12149,Jackson Center,OH,87340,0.0,80.0
12150,Jackson Center,PA,68068,0.0,80.0
12151,Jackson Heights,NY,2883936,0.0,80.0
12152,Jackson Springs,NC,134244,0.0,80.0
12153,Jacksonboro,SC,17072,0.0,80.0
12154,Jacksonburg,WV,30492,0.0,80.0
12155,Jacksons Gap,AL,142076,0.0,80.0
12156,Jacksontown,OH,4972,0.0,80.0
12157,Jacksonville,AL,915332,0.0,80.0
12158,Jacksonville,AR,1655236,0.0,80.0
12159,Jacksonville,FL,36753376,0.0,80.0
12160,Jacksonville,GA,42636,0.0,80.0
12161,Jacksonville,IL,1153460,0.0,80.0
12162,Jacksonville,MO,24860,0.0,80.0
12163,Jacksonville,NC,4011964,0.0,80.0
12164,Jacksonville,NY,1188,0.0,80.0
12165,Jacksonville,OH,21208,0.0,80.0
12166,Jacksonville,OR,294404,0.0,80.0
12167,Jacksonville,TX,1135068,0.0,80.0
12168,Jacksonville,VT,25212,0.0,80.0
12169,Jacksonville Beach,FL,1093136,0.0,80.0
12170,Jacob,IL,8228,0.0,80.0
12171,Jacobs Creek,PA,8404,0.0,80.0
12172,Jacobsburg,OH,89276,0.0,80.0
12173,Jacobson,MN,17160,0.0,80.0
12174,Jacumba,CA,32076,0.0,80.0
12175,Jadwin,MO,7172,0.0,80.0
12176,Jaffrey,NH,235268,0.0,80.0
12177,Jal,NM,93368,0.0,80.0
12178,Jamaica,IA,15620,0.0,80.0
12179,Jamaica,NY,9715508,0.0,80.0
12180,Jamaica,VA,18920,0.0,80.0
12181,Jamaica,VT,39820,0.0,80.0
12182,Jamaica Plain,MA,1524248,0.0,80.0
12183,James City,PA,12276,0.0,80.0
12184,James Creek,PA,58388,0.0,80.0
12185,Jamesburg,NJ,1882144,0.0,80.0
12186,Jameson,MO,16456,0.0,80.0
12187,Jamesport,MO,92356,0.0,80.0
12188,Jamesport,NY,17864,0.0,80.0
12189,Jamestown,CA,422972,0.0,80.0
12190,Jamestown,CO,21824,0.0,80.0
12191,Jamestown,IN,142252,0.0,80.0
12192,Jamestown,KS,21164,0.0,80.0
12193,Jamestown,KY,211728,0.0,80.0
12194,Jamestown,LA,28952,0.0,80.0
12195,Jamestown,MO,51568,0.0,80.0
12196,Jamestown,NC,692252,0.0,80.0
12197,Jamestown,ND,758604,0.0,80.0
12198,Jamestown,NM,13332,0.0,80.0
12199,Jamestown,NY,1741696,0.0,80.0
12200,Jamestown,OH,300432,0.0,80.0
12201,Jamestown,PA,167552,0.0,80.0
12202,Jamestown,RI,232980,0.0,80.0
12203,Jamestown,SC,54296,0.0,80.0
12204,Jamestown,TN,542432,0.0,80.0
12205,Jamesville,NC,129448,0.0,80.0
12206,Jamesville,NY,416416,0.0,80.0
12207,Jamesville,VA,6380,0.0,80.0
12208,Jamieson,OR,2156,0.0,80.0
12209,Jamison,PA,405372,0.0,80.0
12210,Jamul,CA,375452,0.0,80.0
12211,Jane Lew,WV,162932,0.0,80.0
12212,Janesville,CA,139788,0.0,80.0
12213,Janesville,IA,81708,0.0,80.0
12214,Janesville,MN,167024,0.0,80.0
12215,Janesville,WI,2319680,0.0,80.0
12216,Jansen,NE,18392,0.0,80.0
12217,Jarales,NM,29260,0.0,80.0
12218,Jarbidge,NV,1848,0.0,80.0
12219,Jaroso,CO,2464,0.0,80.0
12220,Jarratt,VA,94116,0.0,80.0
12221,Jarreau,LA,67100,0.0,80.0
12222,Jarrell,TX,169136,0.0,80.0
12223,Jarrettsville,MD,332376,0.0,80.0
12224,Jarvisburg,NC,53284,0.0,80.0
12225,Jasonville,IN,206008,0.0,80.0
12226,Jasper,AL,1428284,0.0,80.0
12227,Jasper,AR,110176,0.0,80.0
12228,Jasper,FL,400532,0.0,80.0
12229,Jasper,GA,915948,0.0,80.0
12230,Jasper,IN,903276,0.0,80.0
12231,Jasper,MI,38632,0.0,80.0
12232,Jasper,MN,48532,0.0,80.0
12233,Jasper,MO,112112,0.0,80.0
12234,Jasper,NY,41800,0.0,80.0
12235,Jasper,OH,1452,0.0,80.0
12236,Jasper,TN,328548,0.0,80.0
12237,Jasper,TX,696212,0.0,80.0
12238,Java,SD,11880,0.0,80.0
12239,Java,VA,43868,0.0,80.0
12240,Java Center,NY,18612,0.0,80.0
12241,Jay,FL,248732,0.0,80.0
12242,Jay,ME,210100,0.0,80.0
12243,Jay,NY,62040,0.0,80.0
12244,Jay,OK,341352,0.0,80.0
12245,Jay Em,WY,2112,0.0,80.0
12246,Jayess,MS,198308,0.0,80.0
12247,Jayton,TX,26136,0.0,80.0
12248,Jayuya,PR,728904,0.0,80.0
12249,Jean,NV,122892,0.0,80.0
12250,Jeanerette,LA,506880,0.0,80.0
12251,Jeannette,PA,801856,0.0,80.0
12252,Jeddo,MI,101244,0.0,80.0
12253,Jeff,KY,12628,0.0,80.0
12254,Jeffers,MN,26356,0.0,80.0
12255,Jefferson,AR,34232,0.0,80.0
12256,Jefferson,CO,27148,0.0,80.0
12257,Jefferson,GA,979704,0.0,80.0
12258,Jefferson,IA,217228,0.0,80.0
12259,Jefferson,MA,143836,0.0,80.0
12260,Jefferson,MD,242352,0.0,80.0
12261,Jefferson,ME,128744,0.0,80.0
12262,Jefferson,NC,199056,0.0,80.0
12263,Jefferson,NH,48136,0.0,80.0
12264,Jefferson,NY,72028,0.0,80.0
12265,Jefferson,OH,395912,0.0,80.0
12266,Jefferson,OR,243980,0.0,80.0
12267,Jefferson,PA,62436,0.0,80.0
12268,Jefferson,SC,167332,0.0,80.0
12269,Jefferson,SD,72336,0.0,80.0
12270,Jefferson,TX,354728,0.0,80.0
12271,Jefferson,WI,444884,0.0,80.0
12272,Jefferson City,MO,2966392,0.0,80.0
12273,Jefferson City,MT,26884,0.0,80.0
12274,Jefferson City,TN,559416,0.0,80.0
12275,Jefferson Valley,NY,24332,0.0,80.0
12276,Jeffersonton,VA,99748,0.0,80.0
12277,Jeffersonville,GA,126500,0.0,80.0
12278,Jeffersonville,IN,1942072,0.0,80.0
12279,Jeffersonville,KY,240064,0.0,80.0
12280,Jeffersonville,NY,89100,0.0,80.0
12281,Jeffersonville,OH,100496,0.0,80.0
12282,Jeffersonville,VT,131296,0.0,80.0
12283,Jeffrey,WV,24376,0.0,80.0
12284,Jekyll Island,GA,33308,0.0,80.0
12285,Jellico,TN,133936,0.0,80.0
12286,Jelm,CO,4356,0.0,80.0
12287,Jemez Pueblo,NM,96536,0.0,80.0
12288,Jemez Springs,NM,53768,0.0,80.0
12289,Jemison,AL,388564,0.0,80.0
12290,Jena,LA,324280,0.0,80.0
12291,Jenera,OH,40392,0.0,80.0
12292,Jenison,MI,1089132,0.0,80.0
12293,Jenkinjones,WV,11396,0.0,80.0
12294,Jenkins,KY,233288,0.0,80.0
12295,Jenkins,MN,2200,0.0,80.0
12296,Jenkinsburg,GA,84612,0.0,80.0
12297,Jenkinsville,SC,29172,0.0,80.0
12298,Jenkintown,PA,748968,0.0,80.0
12299,Jenks,OK,657976,0.0,80.0
12300,Jenner,CA,16720,0.0,80.0
12301,Jenners,PA,16412,0.0,80.0
12302,Jennerstown,PA,21912,0.0,80.0
12303,Jennings,FL,168388,0.0,80.0
12304,Jennings,KS,8184,0.0,80.0
12305,Jennings,LA,708576,0.0,80.0
12306,Jennings,OK,98164,0.0,80.0
12307,Jensen,UT,32648,0.0,80.0
12308,Jensen Beach,FL,933548,0.0,80.0
12309,Jeremiah,KY,42152,0.0,80.0
12310,Jericho,NY,519596,0.0,80.0
12311,Jericho,VT,233948,0.0,80.0
12312,Jerico Springs,MO,32208,0.0,80.0
12313,Jermyn,PA,280632,0.0,80.0
12314,Jermyn,TX,6336,0.0,80.0
12315,Jerome,AZ,20900,0.0,80.0
12316,Jerome,ID,859848,0.0,80.0
12317,Jerome,MI,147752,0.0,80.0
12318,Jerome,MO,10076,0.0,80.0
12319,Jerome,PA,31944,0.0,80.0
12320,Jeromesville,OH,126280,0.0,80.0
12321,Jerry City,OH,18392,0.0,80.0
12322,Jersey,AR,6380,0.0,80.0
12323,Jersey City,NJ,10780924,0.0,80.0
12324,Jersey Mills,PA,1276,0.0,80.0
12325,Jersey Shore,PA,550880,0.0,80.0
12326,Jerseyville,IL,555324,0.0,80.0
12327,Jerusalem,AR,28688,0.0,80.0
12328,Jerusalem,OH,46948,0.0,80.0
12329,Jesse,WV,14696,0.0,80.0
12330,Jessie,ND,1188,0.0,80.0
12331,Jessieville,AR,86328,0.0,80.0
12332,Jessup,MD,617100,0.0,80.0
12333,Jessup,PA,177848,0.0,80.0
12334,Jesup,GA,1053096,0.0,80.0
12335,Jesup,IA,175120,0.0,80.0
12336,Jet,OK,19052,0.0,80.0
12337,Jetersville,VA,75284,0.0,80.0
12338,Jetmore,KS,60192,0.0,80.0
12339,Jewell,GA,2992,0.0,80.0
12340,Jewell,IA,71280,0.0,80.0
12341,Jewell,KS,28072,0.0,80.0
12342,Jewell Ridge,VA,44748,0.0,80.0
12343,Jewett,IL,24464,0.0,80.0
12344,Jewett,NY,21252,0.0,80.0
12345,Jewett,OH,85756,0.0,80.0
12346,Jewett,TX,117392,0.0,80.0
12347,Jewett City,CT,706816,0.0,80.0
12348,Jim Falls,WI,52800,0.0,80.0
12349,Jim Thorpe,PA,367532,0.0,80.0
12350,Joanna,SC,67452,0.0,80.0
12351,Joaquin,TX,142692,0.0,80.0
12352,Jobstown,NJ,43208,0.0,80.0
12353,Joelton,TN,320188,0.0,80.0
12354,Joes,CO,11220,0.0,80.0
12355,Joffre,PA,6556,0.0,80.0
12356,Johannesburg,CA,7568,0.0,80.0
12357,Johannesburg,MI,90332,0.0,80.0
12358,John Day,OR,111276,0.0,80.0
12359,Johns Island,SC,887788,0.0,80.0
12360,Johnsburg,NY,26092,0.0,80.0
12361,Johnson,KS,84524,0.0,80.0
12362,Johnson,NE,28996,0.0,80.0
12363,Johnson,NY,20724,0.0,80.0
12364,Johnson,VT,152900,0.0,80.0
12365,Johnson City,NY,803484,0.0,80.0
12366,Johnson City,TN,3968624,0.0,80.0
12367,Johnson City,TX,161480,0.0,80.0
12368,Johnson Creek,WI,175252,0.0,80.0
12369,Johnsonburg,NJ,3872,0.0,80.0
12370,Johnsonburg,PA,137060,0.0,80.0
12371,Johnsonville,IL,16544,0.0,80.0
12372,Johnsonville,NY,98428,0.0,80.0
12373,Johnsonville,SC,279972,0.0,80.0
12374,Johnston,IA,756228,0.0,80.0
12375,Johnston,RI,1216160,0.0,80.0
12376,Johnston,SC,231176,0.0,80.0
12377,Johnston City,IL,229592,0.0,80.0
12378,Johnstown,CO,493548,0.0,80.0
12379,Johnstown,NE,8844,0.0,80.0
12380,Johnstown,NY,535744,0.0,80.0
12381,Johnstown,OH,535260,0.0,80.0
12382,Johnstown,PA,3014572,0.0,80.0
12383,Joice,IA,23804,0.0,80.0
12384,Joiner,AR,53372,0.0,80.0
12385,Joliet,IL,5547476,0.0,80.0
12386,Joliet,MT,83864,0.0,80.0
12387,Jolley,IA,6820,0.0,80.0
12388,Jolo,WV,47696,0.0,80.0
12389,Jolon,CA,22176,0.0,80.0
12390,Jonancy,KY,4268,0.0,80.0
12391,Jones,AL,47520,0.0,80.0
12392,Jones,LA,9548,0.0,80.0
12393,Jones,MI,70708,0.0,80.0
12394,Jones,OK,256564,0.0,80.0
12395,Jones Mills,PA,9768,0.0,80.0
12396,Jonesboro,AR,3347388,0.0,80.0
12397,Jonesboro,GA,3548776,0.0,80.0
12398,Jonesboro,IL,145200,0.0,80.0
12399,Jonesboro,IN,138512,0.0,80.0
12400,Jonesboro,LA,388828,0.0,80.0
12401,Jonesboro,ME,24992,0.0,80.0
12402,Jonesboro,TX,32648,0.0,80.0
12403,Jonesborough,TN,1196844,0.0,80.0
12404,Jonesburg,MO,74272,0.0,80.0
12405,Jonesport,ME,57860,0.0,80.0
12406,Jonestown,MS,54648,0.0,80.0
12407,Jonestown,PA,356972,0.0,80.0
12408,Jonesville,IN,6776,0.0,80.0
12409,Jonesville,KY,4708,0.0,80.0
12410,Jonesville,LA,332112,0.0,80.0
12411,Jonesville,MI,267080,0.0,80.0
12412,Jonesville,NC,248336,0.0,80.0
12413,Jonesville,SC,180444,0.0,80.0
12414,Jonesville,VA,344300,0.0,80.0
12415,Joplin,MO,3115156,0.0,80.0
12416,Joplin,MT,10340,0.0,80.0
12417,Joppa,AL,92180,0.0,80.0
12418,Joppa,IL,15620,0.0,80.0
12419,Joppa,MD,702724,0.0,80.0
12420,Jordan,MN,381612,0.0,80.0
12421,Jordan,MT,34496,0.0,80.0
12422,Jordan,NY,157388,0.0,80.0
12423,Jordan Valley,ID,27456,0.0,80.0
12424,Jordanville,NY,35640,0.0,80.0
12425,Joseph,OR,80168,0.0,80.0
12426,Joseph,UT,22000,0.0,80.0
12427,Joseph City,AZ,65956,0.0,80.0
12428,Josephine,PA,10384,0.0,80.0
12429,Josephine,TX,29392,0.0,80.0
12430,Josephine,WV,13376,0.0,80.0
12431,Joshua,TX,748572,0.0,80.0
12432,Joshua Tree,CA,414920,0.0,80.0
12433,Jourdanton,TX,252780,0.0,80.0
12434,Joy,IL,37136,0.0,80.0
12435,Juana Diaz,PR,2115828,0.0,80.0
12436,Jud,ND,15532,0.0,80.0
12437,Juda,WI,53724,0.0,80.0
12438,Judith Gap,MT,15576,0.0,80.0
12439,Judsonia,AR,337964,0.0,80.0
12440,Julesburg,CO,64372,0.0,80.0
12441,Juliaetta,ID,46640,0.0,80.0
12442,Julian,CA,148544,0.0,80.0
12443,Julian,NC,135960,0.0,80.0
12444,Julian,PA,120648,0.0,80.0
12445,Julian,WV,43956,0.0,80.0
12446,Juliette,GA,145860,0.0,80.0
12447,Juliustown,NJ,8888,0.0,80.0
12448,Jumping Branch,WV,41888,0.0,80.0
12449,Juncos,PR,1767656,0.0,80.0
12450,Junction,IL,22220,0.0,80.0
12451,Junction,TX,169312,0.0,80.0
12452,Junction,UT,8360,0.0,80.0
12453,Junction City,AR,112244,0.0,80.0
12454,Junction City,CA,32076,0.0,80.0
12455,Junction City,GA,24156,0.0,80.0
12456,Junction City,KS,1162832,0.0,80.0
12457,Junction City,KY,90772,0.0,80.0
12458,Junction City,OH,119504,0.0,80.0
12459,Junction City,OR,526284,0.0,80.0
12460,Junction City,WI,92884,0.0,80.0
12461,June Lake,CA,27808,0.0,80.0
12462,Juneau,AK,1273272,0.0,80.0
12463,Juneau,WI,210144,0.0,80.0
12464,Junedale,PA,5764,0.0,80.0
12465,Juniata,NE,88352,0.0,80.0
12466,Junior,WV,32340,0.0,80.0
12467,Juntura,OR,4796,0.0,80.0
12468,Jupiter,FL,3844368,0.0,80.0
12469,Justice,IL,630124,0.0,80.0
12470,Justice,WV,18260,0.0,80.0
12471,Justiceburg,TX,5016,0.0,80.0
12472,Justin,TX,573012,0.0,80.0
12473,Kaaawa,HI,66968,0.0,80.0
12474,Kadoka,SD,36608,0.0,80.0
12475,Kahlotus,WA,14960,0.0,80.0
12476,Kahoka,MO,166804,0.0,80.0
12477,Kahuku,HI,143000,0.0,80.0
12478,Kahului,HI,1056264,0.0,80.0
12479,Kaibito,AZ,100892,0.0,80.0
12480,Kailua,HI,2188516,0.0,80.0
12481,Kailua Kona,HI,1442496,0.0,80.0
12482,Kaiser,MO,58784,0.0,80.0
12483,Kake,AK,24596,0.0,80.0
12484,Kaktovik,AK,10428,0.0,80.0
12485,Kalaheo,HI,255332,0.0,80.0
12486,Kalama,WA,266948,0.0,80.0
12487,Kalamazoo,MI,6852296,0.0,80.0
12488,Kalaupapa,HI,3916,0.0,80.0
12489,Kaleva,MI,70620,0.0,80.0
12490,Kalida,OH,59620,0.0,80.0
12491,Kalispell,MT,2143240,0.0,80.0
12492,Kalkaska,MI,356180,0.0,80.0
12493,Kalona,IA,240328,0.0,80.0
12494,Kalskag,AK,9504,0.0,80.0
12495,Kaltag,AK,8228,0.0,80.0
12496,Kamas,UT,264572,0.0,80.0
12497,Kamiah,ID,182116,0.0,80.0
12498,Kampsville,IL,27896,0.0,80.0
12499,Kamrar,IA,15884,0.0,80.0
12500,Kamuela,HI,527692,0.0,80.0
12501,Kanab,UT,239316,0.0,80.0
12502,Kanaranzi,MN,1760,0.0,80.0
12503,Kanarraville,UT,11264,0.0,80.0
12504,Kanawha,IA,45232,0.0,80.0
12505,Kanawha Falls,WV,3916,0.0,80.0
12506,Kanawha Head,WV,4708,0.0,80.0
12507,Kandiyohi,MN,42988,0.0,80.0
12508,Kane,IL,38192,0.0,80.0
12509,Kane,PA,267740,0.0,80.0
12510,Kaneohe,HI,2329228,0.0,80.0
12511,Kaneville,IL,2508,0.0,80.0
12512,Kankakee,IL,1599004,0.0,80.0
12513,Kannapolis,NC,2115080,0.0,80.0
12514,Kanona,NY,9284,0.0,80.0
12515,Kanopolis,KS,24156,0.0,80.0
12516,Kanorado,KS,14212,0.0,80.0
12517,Kanosh,UT,31284,0.0,80.0
12518,Kansas,IL,49280,0.0,80.0
12519,Kansas,OH,30800,0.0,80.0
12520,Kansas,OK,113256,0.0,80.0
12521,Kansas City,KS,6514112,0.0,80.0
12522,Kansas City,MO,23593240,0.0,80.0
12523,Kansasville,WI,121968,0.0,80.0
12524,Kapaa,HI,791780,0.0,80.0
12525,Kapaau,HI,153692,0.0,80.0
12526,Kaplan,LA,447260,0.0,80.0
12527,Kapolei,HI,1696816,0.0,80.0
12528,Karlsruhe,ND,6204,0.0,80.0
12529,Karlstad,MN,47124,0.0,80.0
12530,Karnack,TX,121220,0.0,80.0
12531,Karnak,IL,37224,0.0,80.0
12532,Karnes City,TX,170148,0.0,80.0
12533,Karns City,PA,81796,0.0,80.0
12534,Karthaus,PA,47080,0.0,80.0
12535,Karval,CO,8668,0.0,80.0
12536,Kasbeer,IL,1848,0.0,80.0
12537,Kasigluk,AK,24816,0.0,80.0
12538,Kasilof,AK,94776,0.0,80.0
12539,Kasota,MN,63580,0.0,80.0
12540,Kasson,MN,308924,0.0,80.0
12541,Kathleen,FL,37444,0.0,80.0
12542,Kathleen,GA,490116,0.0,80.0
12543,Kathryn,ND,12144,0.0,80.0
12544,Katonah,NY,466708,0.0,80.0
12545,Kattskill Bay,NY,8668,0.0,80.0
12546,Katy,TX,10982620,0.0,80.0
12547,Kaufman,TX,824164,0.0,80.0
12548,Kaukauna,WI,1083412,0.0,80.0
12549,Kaumakani,HI,32208,0.0,80.0
12550,Kaunakakai,HI,194524,0.0,80.0
12551,Kauneonga Lake,NY,12936,0.0,80.0
12552,Kaw City,OK,31152,0.0,80.0
12553,Kawkawlin,MI,199540,0.0,80.0
12554,Kaycee,WY,34848,0.0,80.0
12555,Kayenta,AZ,342628,0.0,80.0
12556,Kaysville,UT,1454772,0.0,80.0
12557,Keaau,HI,740872,0.0,80.0
12558,Kealakekua,HI,163372,0.0,80.0
12559,Kealia,HI,7348,0.0,80.0
12560,Keams Canyon,AZ,98868,0.0,80.0
12561,Keansburg,NJ,573672,0.0,80.0
12562,Kearney,MO,567864,0.0,80.0
12563,Kearney,NE,1569480,0.0,80.0
12564,Kearneysville,WV,353716,0.0,80.0
12565,Kearny,NJ,1765016,0.0,80.0
12566,Kearsarge,MI,6688,0.0,80.0
12567,Kearsarge,NH,12584,0.0,80.0
12568,Keasbey,NJ,125576,0.0,80.0
12569,Keatchie,LA,58652,0.0,80.0
12570,Keaton,KY,7216,0.0,80.0
12571,Keavy,KY,59884,0.0,80.0
12572,Kechi,KS,67496,0.0,80.0
12573,Keedysville,MD,157388,0.0,80.0
12574,Keego Harbor,MI,199144,0.0,80.0
12575,Keeler,CA,2024,0.0,80.0
12576,Keeling,VA,60544,0.0,80.0
12577,Keene,CA,22176,0.0,80.0
12578,Keene,KY,2024,0.0,80.0
12579,Keene,ND,12408,0.0,80.0
12580,Keene,NH,1083016,0.0,80.0
12581,Keene,NY,27984,0.0,80.0
12582,Keene,TX,208032,0.0,80.0
12583,Keene,VA,10736,0.0,80.0
12584,Keene Valley,NY,18216,0.0,80.0
12585,Keenes,IL,14256,0.0,80.0
12586,Keenesburg,CO,130856,0.0,80.0
12587,Keensburg,IL,6952,0.0,80.0
12588,Keeseville,NY,186032,0.0,80.0
12589,Keewatin,MN,42548,0.0,80.0
12590,Keezletown,VA,47168,0.0,80.0
12591,Kegley,WV,10736,0.0,80.0
12592,Keiser,AR,36300,0.0,80.0
12593,Keisterville,PA,7920,0.0,80.0
12594,Keithsburg,IL,32868,0.0,80.0
12595,Keithville,LA,532532,0.0,80.0
12596,Kekaha,HI,158180,0.0,80.0
12597,Kelayres,PA,23056,0.0,80.0
12598,Keldron,SD,4928,0.0,80.0
12599,Kelford,NC,40656,0.0,80.0
12600,Kell,IL,44704,0.0,80.0
12601,Keller,TX,4157472,0.0,80.0
12602,Keller,VA,9064,0.0,80.0
12603,Keller,WA,20416,0.0,80.0
12604,Kellerton,IA,24332,0.0,80.0
